EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT_001549,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_VAL_650,Validation failed for payload from ASM,Validation,2927,SES_001029,REQ_00001549,2026-09-12 13:40:16
EVT_001550,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_NET_651,Network error contacting ASM: connection reset,Network,1851,SES_001029,REQ_00001550,2026-09-12 13:41:46
EVT_001551,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_AUTH_652,"WARNING: Authentication rejected between MFG and DLV (degraded, retrying)",Authentication,1143,SES_001029,REQ_00001551,2026-09-12 13:42:14
EVT_001552,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_CFG_653,"WARNING: Configuration mismatch on MFG endpoint (degraded, retrying)",Configuration,767,SES_001030,REQ_00001552,2026-09-15 12:39:31
EVT_001553,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_DB_654,Database ORD operation failed: connection pool exhausted,Database,649,SES_001031,REQ_00001553,2026-09-16 12:23:48
EVT_001554,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_CAP_655,Capacity limit reached on PRC: request throttled,Capacity,1643,SES_001032,REQ_00001554,2026-09-15 15:18:48
EVT_001555,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_VAL_656,Validation failed for payload from ASM,Validation,2840,SES_001032,REQ_00001555,2026-09-15 15:20:04
EVT_001556,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_NET_657,Network error contacting MFG: connection reset,Network,3038,SES_001032,REQ_00001556,2026-09-15 15:21:20
EVT_001557,IF_MFG_002,MFG,PRC,API,REST,Failed,MFG_TMO_658,Timeout waiting for PRC to respond,Timeout,3079,SES_001033,REQ_00001557,2026-09-16 06:35:09
EVT_001558,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTH_659,"WARNING: Authentication rejected between PRC and ASM (degraded, retrying)",Authentication,3452,SES_001033,REQ_00001558,2026-09-16 06:37:01
EVT_001559,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_VAL_660,"WARNING: Validation failed for payload from PRC (degraded, retrying)",Validation,1648,SES_001033,REQ_00001559,2026-09-16 06:38:55
EVT_001560,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_EXT_661,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,3028,SES_001034,REQ_00001560,2026-09-11 17:37:25
EVT_001561,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_CFG_662,"WARNING: Configuration mismatch on PAY endpoint (degraded, retrying)",Configuration,444,SES_001035,REQ_00001561,2026-09-16 17:27:23
EVT_001562,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_INFRA_663,Infrastructure fault on ORD: node unavailable,Infrastructure,744,SES_001036,REQ_00001562,2026-09-11 11:52:44
EVT_001563,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_AUTHZ_664,"WARNING: Authorization denied for DLV->ORD request (degraded, retrying)",Authorization,1311,SES_001037,REQ_00001563,2026-09-15 13:20:06
EVT_001564,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_TMO_665,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,2393,SES_001038,REQ_00001564,2026-09-11 13:36:53
EVT_001565,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_INFRA_666,"WARNING: Infrastructure fault on MFG: node unavailable (degraded, retrying)",Infrastructure,526,SES_001038,REQ_00001565,2026-09-11 13:39:52
EVT_001566,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_TMO_667,"WARNING: Timeout waiting for DLV to respond (degraded, retrying)",Timeout,2127,SES_001039,REQ_00001566,2026-09-15 10:16:57
EVT_001567,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_AUTH_668,"WARNING: Authentication rejected between DLV and ORD (degraded, retrying)",Authentication,846,SES_001039,REQ_00001567,2026-09-15 10:20:50
EVT_001568,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTHZ_669,"WARNING: Authorization denied for PRC->ASM request (degraded, retrying)",Authorization,1485,SES_001040,REQ_00001568,2026-09-14 20:09:49
EVT_001569,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_VAL_670,Validation failed for payload from ASM,Validation,1220,SES_001040,REQ_00001569,2026-09-14 20:10:27
EVT_001570,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_INFRA_671,Infrastructure fault on ASM: node unavailable,Infrastructure,644,SES_001041,REQ_00001570,2026-09-11 10:38:49
EVT_001571,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_EXT_672,"WARNING: External service DLV returned an error response (degraded, retrying)",ExternalService,1986,SES_001042,REQ_00001571,2026-09-12 07:25:36
EVT_001572,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_TMO_673,"WARNING: Timeout waiting for DLV to respond (degraded, retrying)",Timeout,1158,SES_001043,REQ_00001572,2026-09-11 08:22:11
EVT_001573,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_NET_674,"WARNING: Network error contacting ORD: connection reset (degraded, retrying)",Network,3436,SES_001043,REQ_00001573,2026-09-11 08:25:06
EVT_001574,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_VAL_675,"WARNING: Validation failed for payload from ORD (degraded, retrying)",Validation,248,SES_001044,REQ_00001574,2026-09-14 06:23:06
EVT_001575,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_CAP_676,"WARNING: Capacity limit reached on PAY: request throttled (degraded, retrying)",Capacity,558,SES_001044,REQ_00001575,2026-09-14 06:24:36
EVT_001576,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_INFRA_677,Infrastructure fault on ORD: node unavailable,Infrastructure,1033,SES_001045,REQ_00001576,2026-09-12 08:43:58
EVT_001577,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_VAL_678,"WARNING: Validation failed for payload from PRC (degraded, retrying)",Validation,1515,SES_001046,REQ_00001577,2026-09-11 13:52:52
EVT_001578,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_INFRA_679,"WARNING: Infrastructure fault on MFG: node unavailable (degraded, retrying)",Infrastructure,1158,SES_001046,REQ_00001578,2026-09-11 13:53:49
EVT_001579,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_CAP_680,"WARNING: Capacity limit reached on MFG: request throttled (degraded, retrying)",Capacity,1272,SES_001046,REQ_00001579,2026-09-11 13:53:45
EVT_001580,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_TMO_681,Timeout waiting for ASM to respond,Timeout,3590,SES_001047,REQ_00001580,2026-09-12 20:59:42
EVT_001581,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_TMO_682,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,2394,SES_001047,REQ_00001581,2026-09-12 21:00:56
EVT_001582,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_TMO_683,"WARNING: Timeout waiting for DLV to respond (degraded, retrying)",Timeout,3211,SES_001047,REQ_00001582,2026-09-12 21:02:47
EVT_001583,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_AUTHZ_684,Authorization denied for DLV->ORD request,Authorization,1967,SES_001048,REQ_00001583,2026-09-15 16:37:06
EVT_001584,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_TMO_685,Timeout waiting for PAY to respond,Timeout,1640,SES_001049,REQ_00001584,2026-09-14 12:34:41
EVT_001585,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_VAL_686,Validation failed for payload from ORD,Validation,707,SES_001050,REQ_00001585,2026-09-13 12:05:31
EVT_001586,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_DB_687,Database ASM operation failed: connection pool exhausted,Database,4208,SES_001051,REQ_00001586,2026-09-16 16:49:43
EVT_001587,IF_ASM_001,ASM,DLV,ESB,Batch,Failed,ASM_DB_688,Database ASM operation failed: connection pool exhausted,Database,3655,SES_001052,REQ_00001587,2026-09-14 14:41:20
EVT_001588,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_VAL_689,"WARNING: Validation failed for payload from DLV (degraded, retrying)",Validation,1469,SES_001053,REQ_00001588,2026-09-14 06:52:43
EVT_001589,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_AUTHZ_690,"WARNING: Authorization denied for PAY->PRC request (degraded, retrying)",Authorization,1075,SES_001054,REQ_00001589,2026-09-10 19:06:29
EVT_001590,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_NET_691,"WARNING: Network error contacting ASM: connection reset (degraded, retrying)",Network,2449,SES_001054,REQ_00001590,2026-09-10 19:09:46
EVT_001591,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_AUTHZ_692,"WARNING: Authorization denied for ORD->DLV request (degraded, retrying)",Authorization,5170,SES_001055,REQ_00001591,2026-09-16 19:21:11
EVT_001592,IF_DLV_002,DLV,PAY,MsgBus,Async,Failed,DLV_AUTH_693,Authentication rejected between DLV and PAY,Authentication,1814,SES_001055,REQ_00001592,2026-09-16 19:24:49
EVT_001593,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_DB_694,"WARNING: Database DLV operation failed: connection pool exhausted (degraded, retrying)",Database,2085,SES_001055,REQ_00001593,2026-09-16 19:23:32
EVT_001594,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_DB_695,Database ASM operation failed: connection pool exhausted,Database,4476,SES_001056,REQ_00001594,2026-09-12 17:12:52
EVT_001595,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_INFRA_696,Infrastructure fault on ORD: node unavailable,Infrastructure,1041,SES_001057,REQ_00001595,2026-09-13 09:44:14
EVT_001596,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_EXT_697,External service ASM returned an error response,ExternalService,1711,SES_001057,REQ_00001596,2026-09-13 09:46:27
EVT_001597,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_CFG_698,"WARNING: Configuration mismatch on ORD endpoint (degraded, retrying)",Configuration,848,SES_001058,REQ_00001597,2026-09-16 14:06:48
EVT_001598,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_DB_699,Database PRC operation failed: connection pool exhausted,Database,3274,SES_001059,REQ_00001598,2026-09-11 13:02:30
EVT_001599,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_TMO_700,"WARNING: Timeout waiting for ORD to respond (degraded, retrying)",Timeout,2304,SES_001060,REQ_00001599,2026-09-16 07:27:39
EVT_001600,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_INFRA_701,Infrastructure fault on ORD: node unavailable,Infrastructure,593,SES_001061,REQ_00001600,2026-09-11 16:46:20
EVT_001601,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTH_702,Authentication rejected between ORD and MFG,Authentication,724,SES_001062,REQ_00001601,2026-09-12 13:57:41
EVT_001602,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_CFG_703,Configuration mismatch on DLV endpoint,Configuration,1502,SES_001063,REQ_00001602,2026-09-12 15:28:01
EVT_001603,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_EXT_704,External service MFG returned an error response,ExternalService,1997,SES_001063,REQ_00001603,2026-09-12 15:29:00
EVT_001604,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_CFG_705,Configuration mismatch on ORD endpoint,Configuration,1044,SES_001064,REQ_00001604,2026-09-15 20:23:02
EVT_001605,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_NET_706,Network error contacting ASM: connection reset,Network,956,SES_001065,REQ_00001605,2026-09-14 09:14:48
EVT_001606,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_CFG_707,Configuration mismatch on MFG endpoint,Configuration,1624,SES_001066,REQ_00001606,2026-09-14 15:18:43
EVT_001607,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_AUTHZ_708,"WARNING: Authorization denied for ASM->DLV request (degraded, retrying)",Authorization,718,SES_001066,REQ_00001607,2026-09-14 15:20:03
EVT_001608,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_EXT_709,External service MFG returned an error response,ExternalService,6245,SES_001066,REQ_00001608,2026-09-14 15:20:14
EVT_001609,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_EXT_710,External service PRC returned an error response,ExternalService,2925,SES_001067,REQ_00001609,2026-09-12 16:27:51
EVT_001610,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_EXT_711,"WARNING: External service MFG returned an error response (degraded, retrying)",ExternalService,2100,SES_001067,REQ_00001610,2026-09-12 16:30:53
EVT_001611,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_EXT_712,External service ORD returned an error response,ExternalService,682,SES_001068,REQ_00001611,2026-09-15 12:24:29
EVT_001612,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_VAL_713,Validation failed for payload from ORD,Validation,1009,SES_001068,REQ_00001612,2026-09-15 12:27:37
EVT_001613,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_TMO_714,Timeout waiting for PAY to respond,Timeout,936,SES_001069,REQ_00001613,2026-09-12 15:13:25
EVT_001614,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_EXT_715,"WARNING: External service ORD returned an error response (degraded, retrying)",ExternalService,1904,SES_001070,REQ_00001614,2026-09-14 12:12:13
EVT_001615,IF_MFG_002,MFG,PRC,API,REST,Failed,MFG_CAP_716,Capacity limit reached on MFG: request throttled,Capacity,3507,SES_001071,REQ_00001615,2026-09-10 15:24:36
EVT_001616,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_INFRA_717,"WARNING: Infrastructure fault on PRC: node unavailable (degraded, retrying)",Infrastructure,1365,SES_001072,REQ_00001616,2026-09-16 09:26:20
EVT_001617,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_NET_718,"WARNING: Network error contacting PAY: connection reset (degraded, retrying)",Network,8256,SES_001073,REQ_00001617,2026-09-16 14:47:40
EVT_001618,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_INFRA_719,"WARNING: Infrastructure fault on PAY: node unavailable (degraded, retrying)",Infrastructure,3199,SES_001073,REQ_00001618,2026-09-16 14:50:44
EVT_001619,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_AUTHZ_720,"WARNING: Authorization denied for PAY->ORD request (degraded, retrying)",Authorization,613,SES_001073,REQ_00001619,2026-09-16 14:48:15
EVT_001620,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_INFRA_721,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,1530,SES_001074,REQ_00001620,2026-09-13 11:11:18
EVT_001621,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTH_722,"WARNING: Authentication rejected between PRC and ASM (degraded, retrying)",Authentication,1277,SES_001075,REQ_00001621,2026-09-14 19:26:10
EVT_001622,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_EXT_723,External service MFG returned an error response,ExternalService,1198,SES_001076,REQ_00001622,2026-09-15 20:58:28
EVT_001623,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_INFRA_724,Infrastructure fault on MFG: node unavailable,Infrastructure,6255,SES_001077,REQ_00001623,2026-09-14 15:52:23
EVT_001624,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_CAP_725,Capacity limit reached on PAY: request throttled,Capacity,560,SES_001078,REQ_00001624,2026-09-12 18:05:56
EVT_001625,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_NET_726,Network error contacting PAY: connection reset,Network,1019,SES_001078,REQ_00001625,2026-09-12 18:08:27
EVT_001626,IF_ORD_001,ORD,MFG,MsgBus,Async,Warning,ORD_CAP_727,"WARNING: Capacity limit reached on ORD: request throttled (degraded, retrying)",Capacity,507,SES_001078,REQ_00001626,2026-09-12 18:10:11
EVT_001627,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_DB_728,"WARNING: Database PAY operation failed: connection pool exhausted (degraded, retrying)",Database,4590,SES_001079,REQ_00001627,2026-09-16 10:32:17
EVT_001628,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_EXT_729,"WARNING: External service ASM returned an error response (degraded, retrying)",ExternalService,1861,SES_001079,REQ_00001628,2026-09-16 10:34:33
EVT_001629,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_AUTHZ_730,Authorization denied for PRC->MFG request,Authorization,4441,SES_001079,REQ_00001629,2026-09-16 10:36:13
EVT_001630,IF_ORD_003,ORD,PRC,ESB,SOAP,Failed,ORD_TMO_731,Timeout waiting for PRC to respond,Timeout,3614,SES_001080,REQ_00001630,2026-09-14 01:36:01
EVT_001631,IF_ORD_004,ORD,DLV,ESB,Batch,Failed,ORD_AUTHZ_732,Authorization denied for ORD->DLV request,Authorization,2661,SES_001081,REQ_00001631,2026-09-12 11:32:54
EVT_001632,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_TMO_733,"WARNING: Timeout waiting for PAY to respond (degraded, retrying)",Timeout,7197,SES_001081,REQ_00001632,2026-09-12 11:35:20
EVT_001633,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_NET_734,Network error contacting ORD: connection reset,Network,3857,SES_001081,REQ_00001633,2026-09-12 11:35:39
EVT_001634,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_NET_735,"WARNING: Network error contacting PAY: connection reset (degraded, retrying)",Network,979,SES_001082,REQ_00001634,2026-09-11 07:23:04
EVT_001635,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_TMO_736,"WARNING: Timeout waiting for ASM to respond (degraded, retrying)",Timeout,2698,SES_001083,REQ_00001635,2026-09-16 19:04:09
EVT_001636,IF_ORD_002,ORD,PAY,API,REST,Warning,ORD_NET_737,"WARNING: Network error contacting PAY: connection reset (degraded, retrying)",Network,762,SES_001084,REQ_00001636,2026-09-14 09:45:08
EVT_001637,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_NET_738,"WARNING: Network error contacting ORD: connection reset (degraded, retrying)",Network,1068,SES_001084,REQ_00001637,2026-09-14 09:46:57
EVT_001638,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_INFRA_739,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,3376,SES_001085,REQ_00001638,2026-09-11 13:12:45
EVT_001639,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_CFG_740,Configuration mismatch on ORD endpoint,Configuration,530,SES_001086,REQ_00001639,2026-09-16 06:11:32
EVT_001640,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTHZ_741,Authorization denied for ORD->MFG request,Authorization,925,SES_001087,REQ_00001640,2026-09-11 15:44:48
EVT_001641,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_EXT_742,External service MFG returned an error response,ExternalService,1615,SES_001088,REQ_00001641,2026-09-16 14:38:26
EVT_001642,IF_MFG_003,MFG,DLV,ESB,CDC,Failed,MFG_NET_743,Network error contacting DLV: connection reset,Network,2151,SES_001088,REQ_00001642,2026-09-16 14:40:52
EVT_001643,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_EXT_744,External service ASM returned an error response,ExternalService,1127,SES_001088,REQ_00001643,2026-09-16 14:38:58
EVT_001644,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTHZ_745,Authorization denied for ORD->MFG request,Authorization,878,SES_001089,REQ_00001644,2026-09-15 12:47:43
EVT_001645,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_TMO_746,"WARNING: Timeout waiting for MFG to respond (degraded, retrying)",Timeout,1955,SES_001090,REQ_00001645,2026-09-14 10:53:20
EVT_001646,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_AUTHZ_747,Authorization denied for MFG->ASM request,Authorization,1214,SES_001091,REQ_00001646,2026-09-14 23:12:14
EVT_001647,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_INFRA_748,"WARNING: Infrastructure fault on ASM: node unavailable (degraded, retrying)",Infrastructure,1335,SES_001091,REQ_00001647,2026-09-14 23:16:13
EVT_001648,IF_ASM_002,ASM,MFG,API,REST,Failed,ASM_AUTHZ_749,Authorization denied for ASM->MFG request,Authorization,1953,SES_001091,REQ_00001648,2026-09-14 23:12:28
EVT_001649,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_INFRA_750,"WARNING: Infrastructure fault on ASM: node unavailable (degraded, retrying)",Infrastructure,1052,SES_001092,REQ_00001649,2026-09-11 12:00:27
EVT_001650,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_AUTHZ_751,"WARNING: Authorization denied for MFG->DLV request (degraded, retrying)",Authorization,1374,SES_001092,REQ_00001650,2026-09-11 12:04:30
EVT_001651,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_VAL_752,"WARNING: Validation failed for payload from MFG (degraded, retrying)",Validation,783,SES_001092,REQ_00001651,2026-09-11 12:01:50
EVT_001652,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_DB_753,Database PAY operation failed: connection pool exhausted,Database,8745,SES_001093,REQ_00001652,2026-09-14 16:27:27
EVT_001653,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_EXT_754,"WARNING: External service DLV returned an error response (degraded, retrying)",ExternalService,4595,SES_001094,REQ_00001653,2026-09-14 11:15:33
EVT_001654,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_INFRA_755,Infrastructure fault on PAY: node unavailable,Infrastructure,743,SES_001095,REQ_00001654,2026-09-12 15:43:39
EVT_001655,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_TMO_756,Timeout waiting for PRC to respond,Timeout,3909,SES_001096,REQ_00001655,2026-09-15 17:23:36
EVT_001656,IF_ORD_003,ORD,PRC,ESB,SOAP,Warning,ORD_TMO_757,"WARNING: Timeout waiting for PRC to respond (degraded, retrying)",Timeout,3142,SES_001097,REQ_00001656,2026-09-15 10:55:57
EVT_001657,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_CAP_758,"WARNING: Capacity limit reached on PAY: request throttled (degraded, retrying)",Capacity,3230,SES_001098,REQ_00001657,2026-09-12 15:57:08
EVT_001658,IF_PRC_002,PRC,ASM,MsgBus,Async,Warning,PRC_AUTHZ_759,"WARNING: Authorization denied for PRC->ASM request (degraded, retrying)",Authorization,3825,SES_001099,REQ_00001658,2026-09-11 17:15:31
EVT_001659,IF_DLV_002,DLV,PAY,MsgBus,Async,Warning,DLV_AUTH_760,"WARNING: Authentication rejected between DLV and PAY (degraded, retrying)",Authentication,1060,SES_001100,REQ_00001659,2026-09-10 13:29:38
EVT_001660,IF_PAY_001,PAY,ORD,API,REST,Failed,PAY_DB_761,Database PAY operation failed: connection pool exhausted,Database,1200,SES_001100,REQ_00001660,2026-09-10 13:32:46
EVT_001661,IF_PRC_001,PRC,MFG,ESB,SOAP,Failed,PRC_AUTH_762,Authentication rejected between PRC and MFG,Authentication,2035,SES_001101,REQ_00001661,2026-09-10 11:52:39
EVT_001662,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_DB_763,"WARNING: Database MFG operation failed: connection pool exhausted (degraded, retrying)",Database,5992,SES_001101,REQ_00001662,2026-09-10 11:53:42
EVT_001663,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_DB_764,"WARNING: Database PAY operation failed: connection pool exhausted (degraded, retrying)",Database,933,SES_001102,REQ_00001663,2026-09-16 13:15:50
EVT_001664,IF_ORD_004,ORD,DLV,ESB,Batch,Warning,ORD_INFRA_765,"WARNING: Infrastructure fault on ORD: node unavailable (degraded, retrying)",Infrastructure,3286,SES_001102,REQ_00001664,2026-09-16 13:19:00
EVT_001665,IF_ORD_001,ORD,MFG,MsgBus,Async,Failed,ORD_AUTH_766,Authentication rejected between ORD and MFG,Authentication,478,SES_001103,REQ_00001665,2026-09-11 14:48:20
EVT_001666,IF_MFG_003,MFG,DLV,ESB,CDC,Warning,MFG_AUTHZ_767,"WARNING: Authorization denied for MFG->DLV request (degraded, retrying)",Authorization,2226,SES_001103,REQ_00001666,2026-09-11 14:48:30
EVT_001667,IF_MFG_001,MFG,ASM,MsgBus,Async,Failed,MFG_EXT_768,External service ASM returned an error response,ExternalService,2467,SES_001103,REQ_00001667,2026-09-11 14:51:03
EVT_001668,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_AUTH_769,"WARNING: Authentication rejected between MFG and ASM (degraded, retrying)",Authentication,838,SES_001104,REQ_00001668,2026-09-15 11:11:20
EVT_001669,IF_ASM_002,ASM,MFG,API,REST,Warning,ASM_NET_770,"WARNING: Network error contacting MFG: connection reset (degraded, retrying)",Network,3735,SES_001104,REQ_00001669,2026-09-15 11:15:36
EVT_001670,IF_PAY_002,PAY,PRC,API,REST,Failed,PAY_EXT_771,External service PRC returned an error response,ExternalService,5763,SES_001105,REQ_00001670,2026-09-15 10:48:23
EVT_001671,IF_PRC_001,PRC,MFG,ESB,SOAP,Warning,PRC_NET_772,"WARNING: Network error contacting MFG: connection reset (degraded, retrying)",Network,3220,SES_001105,REQ_00001671,2026-09-15 10:49:44
EVT_001672,IF_PRC_002,PRC,ASM,MsgBus,Async,Failed,PRC_AUTH_773,Authentication rejected between PRC and ASM,Authentication,3645,SES_001105,REQ_00001672,2026-09-15 10:49:24
EVT_001673,IF_ORD_002,ORD,PAY,API,REST,Failed,ORD_CFG_774,Configuration mismatch on ORD endpoint,Configuration,926,SES_001106,REQ_00001673,2026-09-10 06:53:44
EVT_001674,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_DB_775,"WARNING: Database ASM operation failed: connection pool exhausted (degraded, retrying)",Database,2354,SES_001107,REQ_00001674,2026-09-11 13:20:24
EVT_001675,IF_DLV_001,DLV,ORD,API,REST,Warning,DLV_DB_776,"WARNING: Database DLV operation failed: connection pool exhausted (degraded, retrying)",Database,1495,SES_001107,REQ_00001675,2026-09-11 13:20:46
EVT_001676,IF_DLV_002,DLV,PAY,MsgBus,Async,Failed,DLV_INFRA_777,Infrastructure fault on DLV: node unavailable,Infrastructure,2391,SES_001108,REQ_00001676,2026-09-10 11:05:37
EVT_001677,IF_PAY_001,PAY,ORD,API,REST,Warning,PAY_EXT_778,"WARNING: External service ORD returned an error response (degraded, retrying)",ExternalService,722,SES_001108,REQ_00001677,2026-09-10 11:10:23
EVT_001678,IF_PAY_002,PAY,PRC,API,REST,Warning,PAY_AUTHZ_779,"WARNING: Authorization denied for PAY->PRC request (degraded, retrying)",Authorization,3055,SES_001108,REQ_00001678,2026-09-10 11:07:50
EVT_001679,IF_MFG_001,MFG,ASM,MsgBus,Async,Warning,MFG_VAL_780,"WARNING: Validation failed for payload from MFG (degraded, retrying)",Validation,1374,SES_001109,REQ_00001679,2026-09-15 10:01:28
EVT_001680,IF_ASM_001,ASM,DLV,ESB,Batch,Warning,ASM_CAP_781,"WARNING: Capacity limit reached on ASM: request throttled (degraded, retrying)",Capacity,1332,SES_001109,REQ_00001680,2026-09-15 10:03:15
EVT_001681,IF_DLV_001,DLV,ORD,API,REST,Failed,DLV_DB_782,Database DLV operation failed: connection pool exhausted,Database,2746,SES_001110,REQ_00001681,2026-09-15 15:56:37
